id,category_code,degree,domain_name,original_phases,replace_type,target_produced_words1,target_produced_words2,Word,Sentiment
2185,2704,80,l_general,buay pai,Ngram,buay-pai,buay-pai,buay-pai,Positive
2186,30,100,l_general,buay sai,Ngram,buay-sai,buay-sai,buay-sai,Negative
2187,30,80,l_general,buay steady,Ngram,buay-steady,buay-steady,buay-steady,Negative
2188,31,100,l_general,buay tahan,Ngram,buay-tahan,buay-tahan,buay-tahan,Negative
2189,30,100,l_general,buey lun,Ngram,buey-lun,buey-lun,buey-lun,Negative
2190,2704,80,l_general,buey pai,Ngram,buey-pai,buey-pai,buey-pai,Positive
2191,30,100,l_general,buey sai,Ngram,buey-sai,buey-sai,buey-sai,Negative
2192,30,100,l_general,buey sai,Ngram,buey-sai,buey-sai,buey-sai,Negative
2193,30,80,l_general,buey steady,Ngram,buey-steady,buey-steady,buey-steady,Negative
2194,31,100,l_general,buey tahan,Ngram,buey-tahan,buey-tahan,buey-tahan,Negative
2195,30,80,l_general,bu soh,Ngram,bu-soh,bu-soh,bu-soh,Negative
2196,31,80,l_general,catch no ball,Ngram,catch-no-ball,catch-no-ball,catch-no-ball,Negative
2197,30,100,l_general,chee bai,Ngram,chee-bai,chee-bai,chee-bai,Negative
2198,30,100,l_general,chee bye,Ngram,chee-bye,chee-bye,chee-bye,Negative
2199,30,80,l_general,chicken business,Ngram,chicken-business,chicken-business,chicken-business,Negative
2200,30,80,l_general,chinese helicopter,Ngram,Chinese-helicopter,Chinese-helicopter,Chinese-helicopter,Negative
2201,30,100,l_general,du lan,Ngram,du-lan,du-lan,du-lan,Negative
2202,30,80,l_general,earlier never say,Ngram,earlier-never-say,earlier-never-say,earlier-never-say,Negative
2203,30,80,l_general,eat snake,Ngram,eat-snake,eat-snake,eat-snake,Negative
2204,30,80,l_general,geh kiang,Ngram,geh-kiang,geh-kiang,geh-kiang,Negative
2205,31,80,l_general,gone case,Ngram,gone-case,gone-case,gone-case,Negative
2206,30,80,l_general,guai lan,Ngram,guai-lan,guai-lan,guai-lan,Negative
2207,30,80,l_general,gu niang,Ngram,gu-niang,gu-niang,gu-niang,Negative
2208,30,100,l_general,hai yah,Ngram,hai-yah,hai-yah,hai-yah,Negative
2209,31,100,l_general,han nah,Ngram,han-nah,han-nah,han-nah,Negative
2210,30,80,l_general,hao lian,Ngram,hao-lian,hao-lian,hao-lian,Negative
2211,2704,100,l_general,heng ah,Ngram,heng-ah,heng-ah,heng-ah,Positive
2212,2704,80,l_general,hoe mia,Ngram,hoe-mia,hoe-mia,hoe-mia,Positive
2213,2704,80,l_general,ho say,Ngram,ho-say,ho-say,ho-say,Positive
2214,2704,80,l_general,ho seh,Ngram,ho-seh,ho-seh,ho-seh,Positive
2215,2704,80,l_general,huat ah,Ngram,huat-ah,huat-ah,huat-ah,Positive
2216,31,80,l_general,jiak chao,Ngram,jiak-chao,jiak-chao,jiak-chao,Negative
2217,30,80,l_general,jiak zua,Ngram,jiak-zua,jiak-zua,jiak-zua,Negative
2218,30,80,l_general,kao pei,Ngram,kao-pei,kao-pei,kao-pei,Negative
2219,30,80,l_general,kay po,Ngram,kay-po,kay-po,kay-po,Negative
2220,30,80,l_general,killer litter,Ngram,killer-litter,killer-litter,killer-litter,Negative
2221,30,80,l_general,kuai lan,Ngram,kuai-lan,kuai-lan,kuai-lan,Negative
2222,30,80,l_general,kwai lan,Ngram,kwai-lan,kwai-lan,kwai-lan,Negative
2223,30,100,l_general,lan jiao,Ngram,lan-jiao,lan-jiao,lan-jiao,Negative
2224,2705,80,l_general,lao jiao,Ngram,lao-jiao,lao-jiao,lao-jiao,Positive
2225,31,80,l_general,liak bo kiu,Ngram,liak-bo-kiu,liak-bo-kiu,liak-bo-kiu,Negative
2226,30,100,l_general,na bei,Ngram,na-bei,na-bei,na-bei,Negative
2227,30,80,l_general,never say earlier,Ngram,never-say-earlier,never-say-earlier,never-say-earlier,Negative
2228,31,100,l_general,orh hor,Ngram,orh-hor,orh-hor,orh-hor,Negative
2229,31,100,l_general,pai say,Ngram,pai-say,pai-say,pai-say,Negative
2230,31,100,l_general,pai seh,Ngram,pai-seh,pai-seh,pai-seh,Negative
2231,31,100,l_general,pai sey,Ngram,pai-sey,pai-sey,pai-sey,Negative
2232,30,80,l_general,pang sai,Ngram,pang-sai,pang-sai,pang-sai,Negative
2233,30,80,l_general,pang she,Ngram,pang-she,pang-she,pang-she,Negative
2234,31,100,l_general,pek chek,Ngram,pek-chek,pek-chek,pek-chek,Negative
2235,31,80,l_general,peng san,Ngram,peng-san,peng-san,peng-san,Negative
2236,2705,80,l_general,shiok man,Ngram,shiok-man,shiok-man,shiok-man,Positive
2237,30,100,l_general,si beh,Ngram,si-beh,si-beh,si-beh,Negative
2238,30,100,l_general,si bei,Ngram,si-bei,si-bei,si-bei,Negative
2239,30,100,l_general,si bey,Ngram,si-bey,si-bey,si-bey,Negative
2240,31,80,l_general,tak boleh tahan,Ngram,tak-boleh-tahan,tak-boleh-tahan,tak-boleh-tahan,Negative
2241,30,80,l_general,talk cock,Ngram,talk-cock,talk-cock,talk-cock,Negative
2242,2704,80,l_general,tio bay pio,Ngram,tio-bay-pio,tio-bay-pio,tio-bay-pio,Positive
2243,2705,80,l_general,to kong,Ngram,to-kong,to-kong,to-kong,Positive
2244,30,80,l_general,tok tok,Ngram,tok-tok,tok-tok,tok-tok,Negative
2245,30,100,l_general,wah biang,Ngram,wah-biang,wah-biang,wah-biang,Negative
2246,30,100,l_general,wah kao,Ngram,wah-kao,wah-kao,wah-kao,Negative
2247,30,100,l_general,wah lan,Ngram,wah-lan,wah-lan,wah-lan,Negative
2248,30,100,l_general,wah piang,Ngram,wah-piang,wah-piang,wah-piang,Negative
2249,30,100,l_general,wa kao,Ngram,wa-kao,wa-kao,wa-kao,Negative
2250,30,100,l_general,wa lan,Ngram,wa-lan,wa-lan,wa-lan,Negative
2251,30,100,l_general,wa lang,Ngram,wa-lang,wa-lang,wa-lang,Negative
2252,30,100,l_general,wa piang,Ngram,wa-piang,wa-piang,wa-piang,Negative
2253,30,80,l_general,wa yang,Ngram,wa-yang,wa-yang,wa-yang,Negative
2254,30,100,l_general,yah lah,Ngram,yah-lah,yah-lah,yah-lah,Negative
2255,2705,80,l_general,yan dao,Ngram,yan-dao,yan-dao,yan-dao,Positive
2256,30,100,l_general,yaya papaya,Ngram,yaya-papaya,yaya-papaya,yaya-papaya,Negative
2257,30,80,l_general,zi siao,Ngram,zi-siao,zi-siao,zi-siao,Negative
2258,2704,100,l_general,at ease,Ngram,at-ease,at-ease,at-ease,Positive
2259,2704,100,l_general,at peace,Ngram,at-peace,at-peace,at-peace,Positive
2260,30,80,l_general,disapprove of,Ngram,disapprove-of,disapprove-of,disapprove-of,Negative
2261,30,100,l_general,fed up,Ngram,fed-up,fed-up,fed-up,Negative
2262,31,100,l_general,grief stricken,Ngram,grief-stricken,grief-stricken,grief-stricken,Negative
2263,31,100,l_general,heart stricken,Ngram,heart-stricken,heart-stricken,heart-stricken,Negative
2264,31,100,l_general,heavy hearted,Ngram,heavy-hearted,heavy-hearted,heavy-hearted,Negative
2265,2802,80,l_general,hung up,Ngram,hung-up,hung-up,hung-up,Negative
2266,2802,100,l_general,ill at ease,Ngram,ill-at-ease,ill-at-ease,ill-at-ease,Negative
2267,2705,100,l_general,in love,Ngram,in-love,in-love,in-love,Positive
2268,31,100,l_general,mixed up,Ngram,mixed-up,mixed-up,mixed-up,Negative
2269,2802,100,l_general,on edge,Ngram,on-edge,on-edge,on-edge,Negative
2270,30,100,l_general,pissed off,Ngram,pissed-off,pissed-off,pissed-off,Negative
2271,30,80,l_general,self centred,Ngram,self-centred,self-centred,self-centred,Negative
2272,2704,80,l_general,self confident,Ngram,self-confident,self-confident,self-confident,Positive
2273,2704,100,l_general,self conscious,Ngram,self-conscious,self-conscious,self-conscious,Positive
2274,31,80,l_general,self destructive,Ngram,self-destructive,self-destructive,self-destructive,Negative
2275,31,100,l_general,self pity,Ngram,self-pity,self-pity,self-pity,Negative
2276,2704,100,l_general,self satisfaction,Ngram,self-satisfaction,self-satisfaction,self-satisfaction,Positive
2277,2704,100,l_general,self satisfied,Ngram,self-satisfied,self-satisfied,self-satisfied,Positive
2278,2802,100,l_general,shook up,Ngram,shook-up,shook-up,shook-up,Negative
2279,30,100,l_general,sick at heart,Ngram,sick-at-heart,sick-at-heart,sick-at-heart,Negative
2280,31,80,l_general,uncared for,Ngram,uncared-for,uncared-for,uncared-for,Negative
2281,31,100,l_general,woe stricken,Ngram,woe-stricken,woe-stricken,woe-stricken,Negative
2282,28,80,l_general,act blur,Ngram,act-blur,act-blur,act-blur,Negative
2283,28,80,l_general,act cute,Ngram,act-cute,act-cute,act-cute,Negative
2284,28,80,l_general,ah beng,Ngram,ah-beng,ah-beng,ah-beng,Negative
2285,28,80,l_general,ah lian,Ngram,ah-lian,ah-lian,ah-lian,Negative
2286,28,80,l_general,ah long,Ngram,ah-long,ah-long,ah-long,Negative
2287,28,80,l_general,ah nei,Ngram,ah-nei,ah-nei,ah-nei,Negative
2288,28,80,l_general,ah tiong,Ngram,ah-tiong,ah-tiong,ah-tiong,Negative
2289,28,80,l_general,ai see,Ngram,ai-see,ai-see,ai-see,Negative
2290,28,80,l_general,ai see buay see,Ngram,ai-see-buay-see,ai-see-buay-see,ai-see-buay-see,Negative
2291,28,100,l_general,ai ya,Ngram,ai-ya,ai-ya,ai-ya,Negative
2292,28,100,l_general,ai yah,Ngram,ai-yah,ai-yah,ai-yah,Negative
2293,28,80,l_general,a tiong,Ngram,a-tiong,a-tiong,a-tiong,Negative
2294,28,80,l_general,a tiong,Ngram,a-tiong,a-tiong,a-tiong,Negative
2295,27,80,l_general,baik ah,Ngram,baik-ah,baik-ah,baik-ah,Positive
2296,28,100,l_general,bo bian,Ngram,bo-bian,bo-bian,bo-bian,Negative
2297,28,80,l_general,bo doh,Ngram,bo-doh,bo-doh,bo-doh,Negative
2298,28,80,l_general,bo jio,Ngram,bo-jio,bo-jio,bo-jio,Negative
2299,27,80,l_general,bo leh,Ngram,bo-leh,bo-leh,bo-leh,Positive
2300,28,100,l_general,bo pien,Ngram,bo-pien,bo-pien,bo-pien,Negative
2301,28,80,l_general,bo wei kong,Ngram,bo-wei-kong,bo-wei-kong,bo-wei-kong,Negative
2302,28,80,l_general,bo zheng hu,Ngram,bo-zheng-hu,bo-zheng-hu,bo-zheng-hu,Negative
2303,28,100,l_general,buay lun,Ngram,buay-lun,buay-lun,buay-lun,Negative
2304,27,80,l_general,buay pai,Ngram,buay-pai,buay-pai,buay-pai,Positive
2305,28,100,l_general,buay sai,Ngram,buay-sai,buay-sai,buay-sai,Negative
2306,28,80,l_general,buay steady,Ngram,buay-steady,buay-steady,buay-steady,Negative
2307,28,100,l_general,buay tahan,Ngram,buay-tahan,buay-tahan,buay-tahan,Negative
2308,28,100,l_general,buey lun,Ngram,buey-lun,buey-lun,buey-lun,Negative
2309,27,80,l_general,buey pai,Ngram,buey-pai,buey-pai,buey-pai,Positive
2310,28,100,l_general,buey sai,Ngram,buey-sai,buey-sai,buey-sai,Negative
2311,28,100,l_general,buey sai,Ngram,buey-sai,buey-sai,buey-sai,Negative
2312,28,80,l_general,buey steady,Ngram,buey-steady,buey-steady,buey-steady,Negative
2313,28,100,l_general,buey tahan,Ngram,buey-tahan,buey-tahan,buey-tahan,Negative
2314,28,80,l_general,bu soh,Ngram,bu-soh,bu-soh,bu-soh,Negative
2315,28,80,l_general,catch no ball,Ngram,catch-no-ball,catch-no-ball,catch-no-ball,Negative
2316,28,100,l_general,chee bai,Ngram,chee-bai,chee-bai,chee-bai,Negative
2317,28,100,l_general,chee bye,Ngram,chee-bye,chee-bye,chee-bye,Negative
2318,28,80,l_general,chicken business,Ngram,chicken-business,chicken-business,chicken-business,Negative
2319,28,80,l_general,chinese helicopter,Ngram,Chinese-helicopter,Chinese-helicopter,Chinese-helicopter,Negative
2320,28,100,l_general,du lan,Ngram,du-lan,du-lan,du-lan,Negative
2321,28,80,l_general,earlier never say,Ngram,earlier-never-say,earlier-never-say,earlier-never-say,Negative
2322,28,80,l_general,eat snake,Ngram,eat-snake,eat-snake,eat-snake,Negative
2323,28,80,l_general,geh kiang,Ngram,geh-kiang,geh-kiang,geh-kiang,Negative
2324,28,80,l_general,gone case,Ngram,gone-case,gone-case,gone-case,Negative
2325,28,80,l_general,guai lan,Ngram,guai-lan,guai-lan,guai-lan,Negative
2326,28,80,l_general,gu niang,Ngram,gu-niang,gu-niang,gu-niang,Negative
2327,28,100,l_general,hai yah,Ngram,hai-yah,hai-yah,hai-yah,Negative
2328,28,100,l_general,han nah,Ngram,han-nah,han-nah,han-nah,Negative
2329,28,80,l_general,hao lian,Ngram,hao-lian,hao-lian,hao-lian,Negative
2330,27,100,l_general,heng ah,Ngram,heng-ah,heng-ah,heng-ah,Positive
2331,27,80,l_general,hoe mia,Ngram,hoe-mia,hoe-mia,hoe-mia,Positive
2332,27,80,l_general,ho say,Ngram,ho-say,ho-say,ho-say,Positive
2333,27,80,l_general,ho seh,Ngram,ho-seh,ho-seh,ho-seh,Positive
2334,27,80,l_general,huat ah,Ngram,huat-ah,huat-ah,huat-ah,Positive
2335,28,80,l_general,jiak chao,Ngram,jiak-chao,jiak-chao,jiak-chao,Negative
2336,28,80,l_general,jiak zua,Ngram,jiak-zua,jiak-zua,jiak-zua,Negative
2337,28,80,l_general,kao pei,Ngram,kao-pei,kao-pei,kao-pei,Negative
2338,28,80,l_general,kay po,Ngram,kay-po,kay-po,kay-po,Negative
2339,28,80,l_general,killer litter,Ngram,killer-litter,killer-litter,killer-litter,Negative
2340,28,80,l_general,kuai lan,Ngram,kuai-lan,kuai-lan,kuai-lan,Negative
2341,28,80,l_general,kwai lan,Ngram,kwai-lan,kwai-lan,kwai-lan,Negative
2342,28,100,l_general,lan jiao,Ngram,lan-jiao,lan-jiao,lan-jiao,Negative
2343,27,80,l_general,lao jiao,Ngram,lao-jiao,lao-jiao,lao-jiao,Positive
2344,28,80,l_general,liak bo kiu,Ngram,liak-bo-kiu,liak-bo-kiu,liak-bo-kiu,Negative
2345,28,100,l_general,na bei,Ngram,na-bei,na-bei,na-bei,Negative
2346,28,80,l_general,never say earlier,Ngram,never-say-earlier,never-say-earlier,never-say-earlier,Negative
2347,28,100,l_general,orh hor,Ngram,orh-hor,orh-hor,orh-hor,Negative
2348,28,100,l_general,pai say,Ngram,pai-say,pai-say,pai-say,Negative
2349,28,100,l_general,pai seh,Ngram,pai-seh,pai-seh,pai-seh,Negative
2350,28,100,l_general,pai sey,Ngram,pai-sey,pai-sey,pai-sey,Negative
2351,28,80,l_general,pang sai,Ngram,pang-sai,pang-sai,pang-sai,Negative
2352,28,80,l_general,pang she,Ngram,pang-she,pang-she,pang-she,Negative
2353,28,100,l_general,pek chek,Ngram,pek-chek,pek-chek,pek-chek,Negative
2354,28,80,l_general,peng san,Ngram,peng-san,peng-san,peng-san,Negative
2355,27,80,l_general,shiok man,Ngram,shiok-man,shiok-man,shiok-man,Positive
2356,28,100,l_general,si beh,Ngram,si-beh,si-beh,si-beh,Negative
2357,28,100,l_general,si bei,Ngram,si-bei,si-bei,si-bei,Negative
2358,28,100,l_general,si bey,Ngram,si-bey,si-bey,si-bey,Negative
2359,28,80,l_general,tak boleh tahan,Ngram,tak-boleh-tahan,tak-boleh-tahan,tak-boleh-tahan,Negative
2360,28,80,l_general,talk cock,Ngram,talk-cock,talk-cock,talk-cock,Negative
2361,27,80,l_general,tio bay pio,Ngram,tio-bay-pio,tio-bay-pio,tio-bay-pio,Positive
2362,27,80,l_general,to kong,Ngram,to-kong,to-kong,to-kong,Positive
2363,28,80,l_general,tok tok,Ngram,tok-tok,tok-tok,tok-tok,Negative
2364,28,100,l_general,wah biang,Ngram,wah-biang,wah-biang,wah-biang,Negative
2365,28,100,l_general,wah kao,Ngram,wah-kao,wah-kao,wah-kao,Negative
2366,28,100,l_general,wah lan,Ngram,wah-lan,wah-lan,wah-lan,Negative
2367,28,100,l_general,wah piang,Ngram,wah-piang,wah-piang,wah-piang,Negative
2368,28,100,l_general,wa kao,Ngram,wa-kao,wa-kao,wa-kao,Negative
2369,28,100,l_general,wa lan,Ngram,wa-lan,wa-lan,wa-lan,Negative
2370,28,100,l_general,wa lang,Ngram,wa-lang,wa-lang,wa-lang,Negative
2371,28,100,l_general,wa piang,Ngram,wa-piang,wa-piang,wa-piang,Negative
2372,28,80,l_general,wa yang,Ngram,wa-yang,wa-yang,wa-yang,Negative
2373,28,100,l_general,yah lah,Ngram,yah-lah,yah-lah,yah-lah,Negative
2374,27,80,l_general,yan dao,Ngram,yan-dao,yan-dao,yan-dao,Positive
2375,28,100,l_general,yaya papaya,Ngram,yaya-papaya,yaya-papaya,yaya-papaya,Negative
2376,28,80,l_general,zi siao,Ngram,zi-siao,zi-siao,zi-siao,Negative
2377,27,100,l_general,at ease,Ngram,at-ease,at-ease,at-ease,Positive
2378,27,100,l_general,at peace,Ngram,at-peace,at-peace,at-peace,Positive
2379,28,80,l_general,disapprove of,Ngram,disapprove-of,disapprove-of,disapprove-of,Negative
2380,28,100,l_general,fed up,Ngram,fed-up,fed-up,fed-up,Negative
2381,28,100,l_general,grief stricken,Ngram,grief-stricken,grief-stricken,grief-stricken,Negative
2382,28,100,l_general,heart stricken,Ngram,heart-stricken,heart-stricken,heart-stricken,Negative
2383,28,100,l_general,heavy hearted,Ngram,heavy-hearted,heavy-hearted,heavy-hearted,Negative
2384,28,80,l_general,hung up,Ngram,hung-up,hung-up,hung-up,Negative
2385,28,100,l_general,ill at ease,Ngram,ill-at-ease,ill-at-ease,ill-at-ease,Negative
2386,27,100,l_general,in love,Ngram,in-love,in-love,in-love,Positive
2387,28,100,l_general,mixed up,Ngram,mixed-up,mixed-up,mixed-up,Negative
2388,28,100,l_general,on edge,Ngram,on-edge,on-edge,on-edge,Negative
2389,28,100,l_general,pissed off,Ngram,pissed-off,pissed-off,pissed-off,Negative
2390,28,80,l_general,self centred,Ngram,self-centred,self-centred,self-centred,Negative
2391,27,80,l_general,self confident,Ngram,self-confident,self-confident,self-confident,Positive
2392,27,100,l_general,self conscious,Ngram,self-conscious,self-conscious,self-conscious,Positive
2393,28,80,l_general,self destructive,Ngram,self-destructive,self-destructive,self-destructive,Negative
2394,28,100,l_general,self pity,Ngram,self-pity,self-pity,self-pity,Negative
2395,27,100,l_general,self satisfaction,Ngram,self-satisfaction,self-satisfaction,self-satisfaction,Positive
2396,27,100,l_general,self satisfied,Ngram,self-satisfied,self-satisfied,self-satisfied,Positive
2397,28,100,l_general,shook up,Ngram,shook-up,shook-up,shook-up,Negative
2398,28,100,l_general,sick at heart,Ngram,sick-at-heart,sick-at-heart,sick-at-heart,Negative
2399,28,80,l_general,uncared for,Ngram,uncared-for,uncared-for,uncared-for,Negative
2400,28,100,l_general,woe stricken,Ngram,woe-stricken,woe-stricken,woe-stricken,Negative
2401,30,80,l_general,act blur,Ngram,act-blur,act-blur,act-blur,Negative
2402,30,80,l_general,act cute,Ngram,act-cute,act-cute,act-cute,Negative
2403,30,80,l_general,ah beng,Ngram,ah-beng,ah-beng,ah-beng,Negative
2404,30,80,l_general,ah lian,Ngram,ah-lian,ah-lian,ah-lian,Negative
2405,30,80,l_general,ah long,Ngram,ah-long,ah-long,ah-long,Negative
2406,30,80,l_general,ah nei,Ngram,ah-nei,ah-nei,ah-nei,Negative
2407,30,80,l_general,ah tiong,Ngram,ah-tiong,ah-tiong,ah-tiong,Negative
2408,30,80,l_general,ai see,Ngram,ai-see,ai-see,ai-see,Negative
2409,30,80,l_general,ai see buay see,Ngram,ai-see-buay-see,ai-see-buay-see,ai-see-buay-see,Negative
2410,30,100,l_general,ai ya,Ngram,ai-ya,ai-ya,ai-ya,Negative
2411,30,100,l_general,ai yah,Ngram,ai-yah,ai-yah,ai-yah,Negative
2412,30,80,l_general,a tiong,Ngram,a-tiong,a-tiong,a-tiong,Negative
2413,30,80,l_general,a tiong,Ngram,a-tiong,a-tiong,a-tiong,Negative
2414,2705,80,l_general,baik ah,Ngram,baik-ah,baik-ah,baik-ah,Positive
2415,31,100,l_general,bo bian,Ngram,bo-bian,bo-bian,bo-bian,Negative
2416,30,80,l_general,bo doh,Ngram,bo-doh,bo-doh,bo-doh,Negative
2417,30,80,l_general,bo jio,Ngram,bo-jio,bo-jio,bo-jio,Negative
2418,2704,80,l_general,bo leh,Ngram,bo-leh,bo-leh,bo-leh,Positive
2419,31,100,l_general,bo pien,Ngram,bo-pien,bo-pien,bo-pien,Negative
2420,30,80,l_general,bo wei kong,Ngram,bo-wei-kong,bo-wei-kong,bo-wei-kong,Negative
2421,30,80,l_general,bo zheng hu,Ngram,bo-zheng-hu,bo-zheng-hu,bo-zheng-hu,Negative
2422,30,100,l_general,buay lun,Ngram,buay-lun,buay-lun,buay-lun,Negative
2423,2704,80,l_general,buay pai,Ngram,buay-pai,buay-pai,buay-pai,Positive
2424,30,100,l_general,buay sai,Ngram,buay-sai,buay-sai,buay-sai,Negative
2425,30,80,l_general,buay steady,Ngram,buay-steady,buay-steady,buay-steady,Negative
2426,31,100,l_general,buay tahan,Ngram,buay-tahan,buay-tahan,buay-tahan,Negative
2427,30,100,l_general,buey lun,Ngram,buey-lun,buey-lun,buey-lun,Negative
2428,2704,80,l_general,buey pai,Ngram,buey-pai,buey-pai,buey-pai,Positive
2429,30,100,l_general,buey sai,Ngram,buey-sai,buey-sai,buey-sai,Negative
2430,30,100,l_general,buey sai,Ngram,buey-sai,buey-sai,buey-sai,Negative
2431,30,80,l_general,buey steady,Ngram,buey-steady,buey-steady,buey-steady,Negative
2432,31,100,l_general,buey tahan,Ngram,buey-tahan,buey-tahan,buey-tahan,Negative
2433,30,80,l_general,bu soh,Ngram,bu-soh,bu-soh,bu-soh,Negative
2434,31,80,l_general,catch no ball,Ngram,catch-no-ball,catch-no-ball,catch-no-ball,Negative
2435,30,100,l_general,chee bai,Ngram,chee-bai,chee-bai,chee-bai,Negative
2436,30,100,l_general,chee bye,Ngram,chee-bye,chee-bye,chee-bye,Negative
2437,30,80,l_general,chicken business,Ngram,chicken-business,chicken-business,chicken-business,Negative
2438,30,80,l_general,chinese helicopter,Ngram,Chinese-helicopter,Chinese-helicopter,Chinese-helicopter,Negative
2439,30,100,l_general,du lan,Ngram,du-lan,du-lan,du-lan,Negative
2440,30,80,l_general,earlier never say,Ngram,earlier-never-say,earlier-never-say,earlier-never-say,Negative
2441,30,80,l_general,eat snake,Ngram,eat-snake,eat-snake,eat-snake,Negative
2442,30,80,l_general,geh kiang,Ngram,geh-kiang,geh-kiang,geh-kiang,Negative
2443,31,80,l_general,gone case,Ngram,gone-case,gone-case,gone-case,Negative
2444,30,80,l_general,guai lan,Ngram,guai-lan,guai-lan,guai-lan,Negative
2445,30,80,l_general,gu niang,Ngram,gu-niang,gu-niang,gu-niang,Negative
